iteration=0
('C', 0, 0, 'D', 0):NONE=0
('S', 2, 0, 'D', 50):UP=-5.0
('S', 2, 0, 'D', 75):UP=-5.0
('S', 2, 0, 'D', 100):UP=-5.0
('S', 2, 0, 'R', 0):NONE=0
('S', 2, 0, 'R', 25):UP=-5.0
('S', 2, 0, 'R', 50):UP=-5.0
('S', 2, 0, 'R', 75):UP=-5.0
('S', 2, 0, 'R', 100):UP=-5.0
('S', 2, 1, 'D', 0):NONE=0
('S', 2, 1, 'D', 25):UP=-5.0
('S', 2, 1, 'D', 50):UP=-5.0
('S', 2, 1, 'D', 75):UP=-5.0
('S', 2, 1, 'D', 100):UP=-5.0
('S', 2, 1, 'R', 0):NONE=0
('S', 2, 1, 'R', 25):UP=-5.0
('S', 2, 1, 'R', 50):UP=-5.0
('S', 2, 1, 'R', 75):UP=-5.0
('S', 2, 1, 'R', 100):UP=-5.0
('S', 2, 2, 'D', 0):NONE=0
('S', 2, 2, 'D', 25):UP=-5.0
('S', 2, 2, 'D', 50):UP=-5.0
('S', 2, 2, 'D', 75):UP=-5.0
('S', 2, 2, 'D', 100):UP=-5.0
('S', 2, 2, 'R', 0):NONE=0
('S', 2, 2, 'R', 25):UP=-5.0
('S', 2, 2, 'R', 50):UP=-5.0
('S', 2, 2, 'R', 75):UP=-5.0
('S', 2, 2, 'R', 100):UP=-5.0
('S', 2, 3, 'D', 0):NONE=0
('S', 2, 3, 'D', 25):UP=-5.0
('S', 2, 3, 'D', 50):UP=-5.0
('S', 2, 3, 'D', 75):UP=-5.0
('S', 2, 3, 'D', 100):UP=-5.0
('S', 2, 3, 'R', 0):NONE=0
('S', 2, 3, 'R', 25):UP=-5.0
('S', 2, 3, 'R', 50):UP=-5.0
('S', 2, 3, 'R', 75):UP=-5.0
('S', 2, 3, 'R', 100):UP=-5.0
iteration=1
('C', 0, 0, 'D', 0):NONE=0
('C', 0, 0, 'D', 25):UP=-6.4
('C', 0, 0, 'D', 50):HIT=-1.013
('C', 0, 0, 'D', 75):UP=-6.4
('C', 0, 0, 'D', 100):UP=-6.4
('C', 0, 0, 'R', 0):NONE=0
('C', 0, 0, 'R', 25):UP=-26.0
('C', 0, 0, 'R', 50):HIT=-25.656
('C', 0, 0, 'R', 75):UP=-26.625
('C', 0, 0, 'R', 100):UP=-26.625
('C', 0, 1, 'D', 0):NONE=0
('C', 0, 1, 'D', 25):SHOOT=18.875
('C', 0, 1, 'D', 50):HIT=-1.013
('C', 0, 1, 'D', 75):UP=-6.4
('C', 0, 1, 'D', 100):UP=-6.4
('C', 0, 1, 'R', 0):NONE=0
('C', 0, 1, 'R', 25):SHOOT=-14.062
('C', 0, 1, 'R', 50):HIT=-25.656
('C', 0, 1, 'R', 75):UP=-26.625
('C', 0, 1, 'R', 100):UP=-26.625
('C', 0, 2, 'D', 0):NONE=0
('C', 0, 2, 'D', 25):SHOOT=21.688
('C', 0, 2, 'D', 50):HIT=-1.013
('C', 0, 2, 'D', 75):UP=-6.4
('C', 0, 2, 'D', 100):UP=-6.4
('C', 0, 2, 'R', 0):NONE=0
('C', 0, 2, 'R', 25):SHOOT=-13.281
('C', 0, 2, 'R', 50):HIT=-25.656
('C', 0, 2, 'R', 75):UP=-26.625
('C', 0, 2, 'R', 100):UP=-26.625
('C', 0, 3, 'D', 0):NONE=0
('C', 0, 3, 'D', 25):SHOOT=21.688
('C', 0, 3, 'D', 50):HIT=-1.013
('C', 0, 3, 'D', 75):UP=-6.4
('C', 0, 3, 'D', 100):UP=-6.4
('C', 0, 3, 'R', 0):NONE=0
('C', 0, 3, 'R', 25):SHOOT=-13.281
('C', 0, 3, 'R', 50):HIT=-25.656
('C', 0, 3, 'R', 75):UP=-26.625
('C', 0, 3, 'R', 100):UP=-26.625
('C', 1, 0, 'D', 0):NONE=0
('C', 1, 0, 'D', 25):UP=-6.4
('C', 1, 0, 'D', 50):HIT=-1.013
('C', 1, 0, 'D', 75):UP=-6.4
('C', 1, 0, 'D', 100):UP=-6.4
('C', 1, 0, 'R', 0):NONE=0
('C', 1, 0, 'R', 25):UP=-26.0
('C', 1, 0, 'R', 50):HIT=-25.656
('C', 1, 0, 'R', 75):UP=-26.625
('C', 1, 0, 'R', 100):UP=-26.625
('C', 1, 1, 'D', 0):NONE=0
('C', 1, 1, 'D', 25):SHOOT=18.875
('C', 1, 1, 'D', 50):HIT=-1.013
('C', 1, 1, 'D', 75):UP=-6.4
('C', 1, 1, 'D', 100):UP=-6.4
('C', 1, 1, 'R', 0):NONE=0
('C', 1, 1, 'R', 25):SHOOT=-14.062
('C', 1, 1, 'R', 50):HIT=-25.656
('C', 1, 1, 'R', 75):UP=-26.625
('C', 1, 1, 'R', 100):UP=-26.625
('C', 1, 2, 'D', 0):NONE=0
('C', 1, 2, 'D', 25):SHOOT=21.688
('C', 1, 2, 'D', 50):HIT=-1.013
('C', 1, 2, 'D', 75):UP=-6.4
('C', 1, 2, 'D', 100):UP=-6.4
('C', 1, 2, 'R', 0):NONE=0
('C', 1, 2, 'R', 25):SHOOT=-13.281
('C', 1, 2, 'R', 50):HIT=-25.656
('C', 1, 2, 'R', 75):UP=-26.625
('C', 1, 2, 'R', 100):UP=-26.625
('C', 1, 3, 'D', 0):NONE=0
('C', 1, 3, 'D', 25):SHOOT=21.688
('C', 1, 3, 'D', 50):HIT=-1.013
('C', 1, 3, 'D', 75):UP=-6.4
('C', 1, 3, 'D', 100):UP=-6.4
('C', 1, 3, 'R', 0):NONE=0
('C', 1, 3, 'R', 25):SHOOT=-13.281
('C', 1, 3, 'R', 50):HIT=-25.656
('C', 1, 3, 'R', 75):UP=-26.625
('C', 1, 3, 'R', 100):UP=-26.625
('C', 2, 0, 'D', 0):NONE=0
('C', 2, 0, 'D', 25):UP=-6.4
('C', 2, 0, 'D', 50):HIT=-1.013
('C', 2, 0, 'D', 75):UP=-6.4
('C', 2, 0, 'D', 100):UP=-6.4
('C', 2, 0, 'R', 0):NONE=0
('C', 2, 0, 'R', 25):UP=-26.0
('C', 2, 0, 'R', 50):HIT=-25.656
('C', 2, 0, 'R', 75):UP=-26.625
('C', 2, 0, 'R', 100):UP=-26.625
('C', 2, 1, 'D', 0):NONE=0
('C', 2, 1, 'D', 25):SHOOT=18.875
('C', 2, 1, 'D', 50):HIT=-1.013
('C', 2, 1, 'D', 75):UP=-6.4
('C', 2, 1, 'D', 100):UP=-6.4
('C', 2, 1, 'R', 0):NONE=0
('C', 2, 1, 'R', 25):SHOOT=-14.062
('C', 2, 1, 'R', 50):HIT=-25.656
('C', 2, 1, 'R', 75):UP=-26.625
('C', 2, 1, 'R', 100):UP=-26.625
('C', 2, 2, 'D', 0):NONE=0
('C', 2, 2, 'D', 25):SHOOT=21.688
('C', 2, 2, 'D', 50):HIT=-1.013
('C', 2, 2, 'D', 75):UP=-6.4
('C', 2, 2, 'D', 100):UP=-6.4
('C', 2, 2, 'R', 0):NONE=0
('C', 2, 2, 'R', 25):SHOOT=-13.281
('C', 2, 2, 'R', 50):HIT=-25.656
('C', 2, 2, 'R', 75):UP=-26.625
('C', 2, 2, 'R', 100):UP=-26.625
('C', 2, 3, 'D', 0):NONE=0
('C', 2, 3, 'D', 25):SHOOT=21.688
('C', 2, 3, 'D', 50):HIT=-1.013
('C', 2, 3, 'D', 75):UP=-6.4
('C', 2, 3, 'D', 100):UP=-6.4
('C', 2, 3, 'R', 0):NONE=0
('C', 2, 3, 'R', 25):SHOOT=-13.281
('C', 2, 3, 'R', 50):HIT=-25.656
('C', 2, 3, 'R', 75):UP=-26.625
('C', 2, 3, 'R', 100):UP=-26.625
('W', 0, 0, 'D', 0):NONE=0
('W', 0, 0, 'D', 25):STAY=-6.25
('W', 0, 0, 'D', 50):RIGHT=-6.125
('W', 0, 0, 'D', 75):STAY=-6.25
('W', 0, 0, 'D', 100):STAY=-6.25
('W', 0, 0, 'R', 0):NONE=0
('W', 0, 0, 'R', 25):STAY=-6.25
('W', 0, 0, 'R', 50):STAY=-6.25
('W', 0, 0, 'R', 75):STAY=-6.25
('W', 0, 0, 'R', 100):STAY=-6.25
('W', 0, 1, 'D', 0):NONE=0
('W', 0, 1, 'D', 25):SHOOT=6.562
('W', 0, 1, 'D', 50):RIGHT=-6.125
('W', 0, 1, 'D', 75):STAY=-6.25
('W', 0, 1, 'D', 100):STAY=-6.25
('W', 0, 1, 'R', 0):NONE=0
('W', 0, 1, 'R', 25):SHOOT=6.562
('W', 0, 1, 'R', 50):STAY=-6.25
('W', 0, 1, 'R', 75):STAY=-6.25
('W', 0, 1, 'R', 100):STAY=-6.25
('W', 0, 2, 'D', 0):NONE=0
('W', 0, 2, 'D', 25):SHOOT=8.906
('W', 0, 2, 'D', 50):SHOOT=-5.469
('W', 0, 2, 'D', 75):STAY=-6.25
('W', 0, 2, 'D', 100):STAY=-6.25
('W', 0, 2, 'R', 0):NONE=0
('W', 0, 2, 'R', 25):SHOOT=8.906
('W', 0, 2, 'R', 50):SHOOT=-5.469
('W', 0, 2, 'R', 75):STAY=-6.25
('W', 0, 2, 'R', 100):STAY=-6.25
('W', 0, 3, 'D', 0):NONE=0
('W', 0, 3, 'D', 25):SHOOT=8.906
('W', 0, 3, 'D', 50):SHOOT=-5.469
('W', 0, 3, 'D', 75):STAY=-6.25
('W', 0, 3, 'D', 100):STAY=-6.25
('W', 0, 3, 'R', 0):NONE=0
('W', 0, 3, 'R', 25):SHOOT=8.906
('W', 0, 3, 'R', 50):SHOOT=-5.469
('W', 0, 3, 'R', 75):STAY=-6.25
('W', 0, 3, 'R', 100):STAY=-6.25
('W', 1, 0, 'D', 0):NONE=0
('W', 1, 0, 'D', 25):STAY=-6.25
('W', 1, 0, 'D', 50):RIGHT=-6.125
('W', 1, 0, 'D', 75):STAY=-6.25
('W', 1, 0, 'D', 100):STAY=-6.25
('W', 1, 0, 'R', 0):NONE=0
('W', 1, 0, 'R', 25):STAY=-6.25
('W', 1, 0, 'R', 50):STAY=-6.25
('W', 1, 0, 'R', 75):STAY=-6.25
('W', 1, 0, 'R', 100):STAY=-6.25
('W', 1, 1, 'D', 0):NONE=0
('W', 1, 1, 'D', 25):SHOOT=6.562
('W', 1, 1, 'D', 50):RIGHT=-6.125
('W', 1, 1, 'D', 75):STAY=-6.25
('W', 1, 1, 'D', 100):STAY=-6.25
('W', 1, 1, 'R', 0):NONE=0
('W', 1, 1, 'R', 25):SHOOT=6.562
('W', 1, 1, 'R', 50):STAY=-6.25
('W', 1, 1, 'R', 75):STAY=-6.25
('W', 1, 1, 'R', 100):STAY=-6.25
('W', 1, 2, 'D', 0):NONE=0
('W', 1, 2, 'D', 25):SHOOT=8.906
('W', 1, 2, 'D', 50):SHOOT=-5.469
('W', 1, 2, 'D', 75):STAY=-6.25
('W', 1, 2, 'D', 100):STAY=-6.25
('W', 1, 2, 'R', 0):NONE=0
('W', 1, 2, 'R', 25):SHOOT=8.906
('W', 1, 2, 'R', 50):SHOOT=-5.469
('W', 1, 2, 'R', 75):STAY=-6.25
('W', 1, 2, 'R', 100):STAY=-6.25
('W', 1, 3, 'D', 0):NONE=0
('W', 1, 3, 'D', 25):SHOOT=8.906
('W', 1, 3, 'D', 50):SHOOT=-5.469
('W', 1, 3, 'D', 75):STAY=-6.25
('W', 1, 3, 'D', 100):STAY=-6.25
('W', 1, 3, 'R', 0):NONE=0
('W', 1, 3, 'R', 25):SHOOT=8.906
('W', 1, 3, 'R', 50):SHOOT=-5.469
('W', 1, 3, 'R', 75):STAY=-6.25
('W', 1, 3, 'R', 100):STAY=-6.25
('W', 2, 0, 'D', 0):NONE=0
('W', 2, 0, 'D', 25):STAY=-6.25
('W', 2, 0, 'D', 50):RIGHT=-6.125
('W', 2, 0, 'D', 75):STAY=-6.25
('W', 2, 0, 'D', 100):STAY=-6.25
('W', 2, 0, 'R', 0):NONE=0
('W', 2, 0, 'R', 25):STAY=-6.25
('W', 2, 0, 'R', 50):STAY=-6.25
('W', 2, 0, 'R', 75):STAY=-6.25
('W', 2, 0, 'R', 100):STAY=-6.25
('W', 2, 1, 'D', 0):NONE=0
('W', 2, 1, 'D', 25):SHOOT=6.562
('W', 2, 1, 'D', 50):RIGHT=-6.125
('W', 2, 1, 'D', 75):STAY=-6.25
('W', 2, 1, 'D', 100):STAY=-6.25
('W', 2, 1, 'R', 0):NONE=0
('W', 2, 1, 'R', 25):SHOOT=6.562
('W', 2, 1, 'R', 50):STAY=-6.25
('W', 2, 1, 'R', 75):STAY=-6.25
('W', 2, 1, 'R', 100):STAY=-6.25
('W', 2, 2, 'D', 0):NONE=0
('W', 2, 2, 'D', 25):SHOOT=8.906
('W', 2, 2, 'D', 50):SHOOT=-5.469
('W', 2, 2, 'D', 75):STAY=-6.25
('W', 2, 2, 'D', 100):STAY=-6.25
('W', 2, 2, 'R', 0):NONE=0
('W', 2, 2, 'R', 25):SHOOT=8.906
('W', 2, 2, 'R', 50):SHOOT=-5.469
('W', 2, 2, 'R', 75):STAY=-6.25
('W', 2, 2, 'R', 100):STAY=-6.25
('W', 2, 3, 'D', 0):NONE=0
('W', 2, 3, 'D', 25):SHOOT=8.906
('W', 2, 3, 'D', 50):SHOOT=-5.469
('W', 2, 3, 'D', 75):STAY=-6.25
('W', 2, 3, 'D', 100):STAY=-6.25
('W', 2, 3, 'R', 0):NONE=0
('W', 2, 3, 'R', 25):SHOOT=8.906
('W', 2, 3, 'R', 50):SHOOT=-5.469
('W', 2, 3, 'R', 75):STAY=-6.25
('W', 2, 3, 'R', 100):STAY=-6.25
('E', 0, 0, 'D', 0):NONE=0
('E', 0, 0, 'D', 25):HIT=-6.8
('E', 0, 0, 'D', 50):HIT=5.0
('E', 0, 0, 'D', 75):LEFT=-7.25
('E', 0, 0, 'D', 100):HIT=-6.8
('E', 0, 0, 'R', 0):NONE=0
('E', 0, 0, 'R', 25):LEFT=-25.625
('E', 0, 0, 'R', 50):HIT=-22.625
('E', 0, 0, 'R', 75):STAY=-28.75
('E', 0, 0, 'R', 100):HIT=-28.625
('E', 0, 1, 'D', 0):NONE=0
('E', 0, 1, 'D', 25):SHOOT=39.775
('E', 0, 1, 'D', 50):HIT=5.0
('E', 0, 1, 'D', 75):SHOOT=-5.225
('E', 0, 1, 'D', 100):HIT=-6.8
('E', 0, 1, 'R', 0):NONE=0
('E', 0, 1, 'R', 25):SHOOT=-2.188
('E', 0, 1, 'R', 50):HIT=-22.625
('E', 0, 1, 'R', 75):SHOOT=-28.188
('E', 0, 1, 'R', 100):HIT=-28.625
('E', 0, 2, 'D', 0):NONE=0
('E', 0, 2, 'D', 25):SHOOT=40.788
('E', 0, 2, 'D', 50):HIT=5.0
('E', 0, 2, 'D', 75):SHOOT=-5.225
('E', 0, 2, 'D', 100):HIT=-6.8
('E', 0, 2, 'R', 0):NONE=0
('E', 0, 2, 'R', 25):SHOOT=-1.906
('E', 0, 2, 'R', 50):HIT=-22.625
('E', 0, 2, 'R', 75):SHOOT=-28.188
('E', 0, 2, 'R', 100):HIT=-28.625
('E', 0, 3, 'D', 0):NONE=0
('E', 0, 3, 'D', 25):SHOOT=40.788
('E', 0, 3, 'D', 50):HIT=5.0
('E', 0, 3, 'D', 75):SHOOT=-5.225
('E', 0, 3, 'D', 100):HIT=-6.8
('E', 0, 3, 'R', 0):NONE=0
('E', 0, 3, 'R', 25):SHOOT=-1.906
('E', 0, 3, 'R', 50):HIT=-22.625
('E', 0, 3, 'R', 75):SHOOT=-28.188
('E', 0, 3, 'R', 100):HIT=-28.625
('E', 1, 0, 'D', 0):NONE=0
('E', 1, 0, 'D', 25):HIT=-6.8
('E', 1, 0, 'D', 50):HIT=5.0
('E', 1, 0, 'D', 75):LEFT=-7.25
('E', 1, 0, 'D', 100):HIT=-6.8
('E', 1, 0, 'R', 0):NONE=0
('E', 1, 0, 'R', 25):LEFT=-25.625
('E', 1, 0, 'R', 50):HIT=-22.625
('E', 1, 0, 'R', 75):STAY=-28.75
('E', 1, 0, 'R', 100):HIT=-28.625
('E', 1, 1, 'D', 0):NONE=0
('E', 1, 1, 'D', 25):SHOOT=39.775
('E', 1, 1, 'D', 50):HIT=5.0
('E', 1, 1, 'D', 75):SHOOT=-5.225
('E', 1, 1, 'D', 100):HIT=-6.8
('E', 1, 1, 'R', 0):NONE=0
('E', 1, 1, 'R', 25):SHOOT=-2.188
('E', 1, 1, 'R', 50):HIT=-22.625
('E', 1, 1, 'R', 75):SHOOT=-28.188
('E', 1, 1, 'R', 100):HIT=-28.625
('E', 1, 2, 'D', 0):NONE=0
('E', 1, 2, 'D', 25):SHOOT=40.788
('E', 1, 2, 'D', 50):HIT=5.0
('E', 1, 2, 'D', 75):SHOOT=-5.225
('E', 1, 2, 'D', 100):HIT=-6.8
('E', 1, 2, 'R', 0):NONE=0
('E', 1, 2, 'R', 25):SHOOT=-1.906
('E', 1, 2, 'R', 50):HIT=-22.625
('E', 1, 2, 'R', 75):SHOOT=-28.188
('E', 1, 2, 'R', 100):HIT=-28.625
('E', 1, 3, 'D', 0):NONE=0
('E', 1, 3, 'D', 25):SHOOT=40.788
('E', 1, 3, 'D', 50):HIT=5.0
('E', 1, 3, 'D', 75):SHOOT=-5.225
('E', 1, 3, 'D', 100):HIT=-6.8
('E', 1, 3, 'R', 0):NONE=0
('E', 1, 3, 'R', 25):SHOOT=-1.906
('E', 1, 3, 'R', 50):HIT=-22.625
('E', 1, 3, 'R', 75):SHOOT=-28.188
('E', 1, 3, 'R', 100):HIT=-28.625
('E', 2, 0, 'D', 0):NONE=0
('E', 2, 0, 'D', 25):HIT=-6.8
('E', 2, 0, 'D', 50):HIT=5.0
('E', 2, 0, 'D', 75):LEFT=-7.25
('E', 2, 0, 'D', 100):HIT=-6.8
('E', 2, 0, 'R', 0):NONE=0
('E', 2, 0, 'R', 25):LEFT=-25.625
('E', 2, 0, 'R', 50):HIT=-22.625
('E', 2, 0, 'R', 75):STAY=-28.75
('E', 2, 0, 'R', 100):HIT=-28.625
('E', 2, 1, 'D', 0):NONE=0
('E', 2, 1, 'D', 25):SHOOT=39.775
('E', 2, 1, 'D', 50):HIT=5.0
('E', 2, 1, 'D', 75):SHOOT=-5.225
('E', 2, 1, 'D', 100):HIT=-6.8
('E', 2, 1, 'R', 0):NONE=0
('E', 2, 1, 'R', 25):SHOOT=-2.188
('E', 2, 1, 'R', 50):HIT=-22.625
('E', 2, 1, 'R', 75):SHOOT=-28.188
('E', 2, 1, 'R', 100):HIT=-28.625
('E', 2, 2, 'D', 0):NONE=0
('E', 2, 2, 'D', 25):SHOOT=40.788
('E', 2, 2, 'D', 50):HIT=5.0
('E', 2, 2, 'D', 75):SHOOT=-5.225
('E', 2, 2, 'D', 100):HIT=-6.8
('E', 2, 2, 'R', 0):NONE=0
('E', 2, 2, 'R', 25):SHOOT=-1.906
('E', 2, 2, 'R', 50):HIT=-22.625
('E', 2, 2, 'R', 75):SHOOT=-28.188
('E', 2, 2, 'R', 100):HIT=-28.625
('E', 2, 3, 'D', 0):NONE=0
('E', 2, 3, 'D', 25):SHOOT=40.788
('E', 2, 3, 'D', 50):HIT=5.0
('E', 2, 3, 'D', 75):SHOOT=-5.225
('E', 2, 3, 'D', 100):HIT=-6.8
('E', 2, 3, 'R', 0):NONE=0
('E', 2, 3, 'R', 25):SHOOT=-1.906
('E', 2, 3, 'R', 50):HIT=-22.625
('E', 2, 3, 'R', 75):SHOOT=-28.188
('E', 2, 3, 'R', 100):HIT=-28.625
('N', 0, 0, 'D', 0):NONE=0
('N', 0, 0, 'D', 25):STAY=-6.4
('N', 0, 0, 'D', 50):DOWN=-5.956
('N', 0, 0, 'D', 75):STAY=-6.4
('N', 0, 0, 'D', 100):STAY=-6.4
('N', 0, 0, 'R', 0):NONE=0
('N', 0, 0, 'R', 25):STAY=-6.625
('N', 0, 0, 'R', 50):STAY=-6.344
('N', 0, 0, 'R', 75):STAY=-6.625
('N', 0, 0, 'R', 100):STAY=-6.625
('N', 0, 1, 'D', 0):NONE=0
('N', 0, 1, 'D', 25):DOWN=-0.95
('N', 0, 1, 'D', 50):DOWN=-5.956
('N', 0, 1, 'D', 75):STAY=-6.4
('N', 0, 1, 'D', 100):STAY=-6.4
('N', 0, 1, 'R', 0):NONE=0
('N', 0, 1, 'R', 25):DOWN=-3.5
('N', 0, 1, 'R', 50):STAY=-6.344
('N', 0, 1, 'R', 75):STAY=-6.625
('N', 0, 1, 'R', 100):STAY=-6.625
('N', 0, 2, 'D', 0):NONE=0
('N', 0, 2, 'D', 25):DOWN=-0.95
('N', 0, 2, 'D', 50):DOWN=-5.956
('N', 0, 2, 'D', 75):STAY=-6.4
('N', 0, 2, 'D', 100):STAY=-6.4
('N', 0, 2, 'R', 0):NONE=0
('N', 0, 2, 'R', 25):DOWN=-3.5
('N', 0, 2, 'R', 50):STAY=-6.344
('N', 0, 2, 'R', 75):STAY=-6.625
('N', 0, 2, 'R', 100):STAY=-6.625
('N', 0, 3, 'D', 0):NONE=0
('N', 0, 3, 'D', 25):DOWN=-0.95
('N', 0, 3, 'D', 50):DOWN=-5.956
('N', 0, 3, 'D', 75):STAY=-6.4
('N', 0, 3, 'D', 100):STAY=-6.4
('N', 0, 3, 'R', 0):NONE=0
('N', 0, 3, 'R', 25):DOWN=-3.5
('N', 0, 3, 'R', 50):STAY=-6.344
('N', 0, 3, 'R', 75):STAY=-6.625
('N', 0, 3, 'R', 100):STAY=-6.625
('N', 1, 0, 'D', 0):NONE=0
('N', 1, 0, 'D', 25):CRAFT=-6.25
('N', 1, 0, 'D', 50):DOWN=-5.956
('N', 1, 0, 'D', 75):CRAFT=-6.25
('N', 1, 0, 'D', 100):CRAFT=-6.25
('N', 1, 0, 'R', 0):NONE=0
('N', 1, 0, 'R', 25):CRAFT=-6.25
('N', 1, 0, 'R', 50):CRAFT=-6.25
('N', 1, 0, 'R', 75):CRAFT=-6.25
('N', 1, 0, 'R', 100):CRAFT=-6.25
('N', 1, 1, 'D', 0):NONE=0
('N', 1, 1, 'D', 25):DOWN=-0.95
('N', 1, 1, 'D', 50):DOWN=-5.956
('N', 1, 1, 'D', 75):CRAFT=-6.25
('N', 1, 1, 'D', 100):CRAFT=-6.25
('N', 1, 1, 'R', 0):NONE=0
('N', 1, 1, 'R', 25):DOWN=-3.5
('N', 1, 1, 'R', 50):CRAFT=-6.25
('N', 1, 1, 'R', 75):CRAFT=-6.25
('N', 1, 1, 'R', 100):CRAFT=-6.25
('N', 1, 2, 'D', 0):NONE=0
('N', 1, 2, 'D', 25):DOWN=-0.95
('N', 1, 2, 'D', 50):DOWN=-5.956
('N', 1, 2, 'D', 75):CRAFT=-6.25
('N', 1, 2, 'D', 100):CRAFT=-6.25
('N', 1, 2, 'R', 0):NONE=0
('N', 1, 2, 'R', 25):DOWN=-3.5
('N', 1, 2, 'R', 50):CRAFT=-6.25
('N', 1, 2, 'R', 75):CRAFT=-6.25
('N', 1, 2, 'R', 100):CRAFT=-6.25
('N', 1, 3, 'D', 0):NONE=0
('N', 1, 3, 'D', 25):DOWN=-0.95
('N', 1, 3, 'D', 50):DOWN=-5.956
('N', 1, 3, 'D', 75):CRAFT=-6.25
('N', 1, 3, 'D', 100):CRAFT=-6.25
('N', 1, 3, 'R', 0):NONE=0
('N', 1, 3, 'R', 25):DOWN=-3.5
('N', 1, 3, 'R', 50):CRAFT=-6.25
('N', 1, 3, 'R', 75):CRAFT=-6.25
('N', 1, 3, 'R', 100):CRAFT=-6.25
('N', 2, 0, 'D', 0):NONE=0
('N', 2, 0, 'D', 25):CRAFT=-6.25
('N', 2, 0, 'D', 50):DOWN=-5.956
('N', 2, 0, 'D', 75):CRAFT=-6.25
('N', 2, 0, 'D', 100):CRAFT=-6.25
('N', 2, 0, 'R', 0):NONE=0
('N', 2, 0, 'R', 25):CRAFT=-6.25
('N', 2, 0, 'R', 50):CRAFT=-6.25
('N', 2, 0, 'R', 75):CRAFT=-6.25
('N', 2, 0, 'R', 100):CRAFT=-6.25
('N', 2, 1, 'D', 0):NONE=0
('N', 2, 1, 'D', 25):DOWN=-0.95
('N', 2, 1, 'D', 50):DOWN=-5.956
('N', 2, 1, 'D', 75):CRAFT=-6.25
('N', 2, 1, 'D', 100):CRAFT=-6.25
('N', 2, 1, 'R', 0):NONE=0
('N', 2, 1, 'R', 25):DOWN=-3.5
('N', 2, 1, 'R', 50):CRAFT=-6.25
('N', 2, 1, 'R', 75):CRAFT=-6.25
('N', 2, 1, 'R', 100):CRAFT=-6.25
('N', 2, 2, 'D', 0):NONE=0
('N', 2, 2, 'D', 25):DOWN=-0.95
('N', 2, 2, 'D', 50):DOWN=-5.956
('N', 2, 2, 'D', 75):CRAFT=-6.25
('N', 2, 2, 'D', 100):CRAFT=-6.25
('N', 2, 2, 'R', 0):NONE=0
('N', 2, 2, 'R', 25):DOWN=-3.5
('N', 2, 2, 'R', 50):CRAFT=-6.25
('N', 2, 2, 'R', 75):CRAFT=-6.25
('N', 2, 2, 'R', 100):CRAFT=-6.25
('N', 2, 3, 'D', 0):NONE=0
('N', 2, 3, 'D', 25):DOWN=-0.95
('N', 2, 3, 'D', 50):DOWN=-5.956
('N', 2, 3, 'D', 75):CRAFT=-6.25
('N', 2, 3, 'D', 100):CRAFT=-6.25
('N', 2, 3, 'R', 0):NONE=0
('N', 2, 3, 'R', 25):DOWN=-3.5
('N', 2, 3, 'R', 50):CRAFT=-6.25
('N', 2, 3, 'R', 75):CRAFT=-6.25
('N', 2, 3, 'R', 100):CRAFT=-6.25
('S', 0, 0, 'D', 0):NONE=0
('S', 0, 0, 'D', 25):GATHER=-6.25
('S', 0, 0, 'D', 50):UP=-5.956
('S', 0, 0, 'D', 75):GATHER=-6.25
('S', 0, 0, 'D', 100):GATHER=-6.25
('S', 0, 0, 'R', 0):NONE=0
('S', 0, 0, 'R', 25):GATHER=-6.25
('S', 0, 0, 'R', 50):GATHER=-6.25
('S', 0, 0, 'R', 75):GATHER=-6.25
('S', 0, 0, 'R', 100):GATHER=-6.25
('S', 0, 1, 'D', 0):NONE=0
('S', 0, 1, 'D', 25):UP=-0.95
('S', 0, 1, 'D', 50):UP=-5.956
('S', 0, 1, 'D', 75):GATHER=-6.25
('S', 0, 1, 'D', 100):GATHER=-6.25
('S', 0, 1, 'R', 0):NONE=0
('S', 0, 1, 'R', 25):UP=-3.5
('S', 0, 1, 'R', 50):GATHER=-6.25
('S', 0, 1, 'R', 75):GATHER=-6.25
('S', 0, 1, 'R', 100):GATHER=-6.25
('S', 0, 2, 'D', 0):NONE=0
('S', 0, 2, 'D', 25):UP=-0.95
('S', 0, 2, 'D', 50):UP=-5.956
('S', 0, 2, 'D', 75):GATHER=-6.25
('S', 0, 2, 'D', 100):GATHER=-6.25
('S', 0, 2, 'R', 0):NONE=0
('S', 0, 2, 'R', 25):UP=-3.5
('S', 0, 2, 'R', 50):GATHER=-6.25
('S', 0, 2, 'R', 75):GATHER=-6.25
('S', 0, 2, 'R', 100):GATHER=-6.25
('S', 0, 3, 'D', 0):NONE=0
('S', 0, 3, 'D', 25):UP=-0.95
('S', 0, 3, 'D', 50):UP=-5.956
('S', 0, 3, 'D', 75):GATHER=-6.25
('S', 0, 3, 'D', 100):GATHER=-6.25
('S', 0, 3, 'R', 0):NONE=0
('S', 0, 3, 'R', 25):UP=-3.5
('S', 0, 3, 'R', 50):GATHER=-6.25
('S', 0, 3, 'R', 75):GATHER=-6.25
('S', 0, 3, 'R', 100):GATHER=-6.25
('S', 1, 0, 'D', 0):NONE=0
('S', 1, 0, 'D', 25):GATHER=-6.25
('S', 1, 0, 'D', 50):UP=-5.956
('S', 1, 0, 'D', 75):GATHER=-6.25
('S', 1, 0, 'D', 100):GATHER=-6.25
('S', 1, 0, 'R', 0):NONE=0
